tenure,Contract_Two year,TenureServicesScore,InternetType,Fiber_Monthly,InternetService_Fiber optic,IsNewCustomer,IsLongCustomer,MonthlyCharges,PaymentMethod_Electronic check,InternetService_No,Contract_One year,Partner,OnlineSecurity,PaperlessBilling,OnlineBackup,TotalServicesCount,AutomaticPayment,TechSupport,Dependents,PaymentMethod_Credit card (automatic),StreamingTV,SeniorCitizen,DeviceProtection,MultipleLines_Yes,StreamingMovies,Churn
62,0,372.0,2,103.75,1,0,1,103.75,1,0,1,1,0.0,1,1.0,6.0,0,0.0,0,0,1.0,1,1.0,1,1.0,1
35,0,105.0,1,0.0,0,0,1,54.95,0,0,1,1,1.0,1,0.0,3.0,0,1.0,1,0,0.0,0,0.0,0,0.0,0
20,0,20.0,0,0.0,0,0,0,19.5,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
40,1,40.0,0,0.0,0,0,1,19.6,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
39,0,78.0,1,0.0,0,0,1,47.85,1,0,1,0,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,3.0,2,86.6,1,1,0,86.6,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,0,0.0,1,1.0,1
72,1,144.0,0,0.0,0,0,1,23.75,0,1,0,1,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
33,0,99.0,2,80.6,1,0,1,80.6,0,0,0,1,0.0,1,1.0,3.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
12,0,12.0,1,0.0,0,0,0,43.8,0,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,1.0,0,0.0,0,1,0,19.75,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
27,0,27.0,0,0.0,0,0,1,19.15,0,1,0,0,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
34,0,34.0,0,0.0,0,0,1,19.6,0,1,1,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
56,1,168.0,2,80.3,1,0,1,80.3,0,0,0,1,1.0,0,0.0,3.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0
58,1,116.0,0,0.0,0,0,1,24.35,0,1,0,0,0.0,0,0.0,2.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
22,1,44.0,0,0.0,0,0,0,25.25,0,1,0,1,0.0,0,0.0,2.0,1,0.0,1,1,0.0,0,0.0,1,0.0,0
10,1,20.0,0,0.0,0,0,0,26.1,0,1,0,1,0.0,0,0.0,2.0,1,0.0,1,1,0.0,0,0.0,1,0.0,0
13,1,13.0,0,0.0,0,0,0,20.0,0,1,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
35,0,140.0,2,85.3,1,0,1,85.3,0,0,0,0,0.0,0,1.0,4.0,1,1.0,0,1,0.0,0,0.0,1,0.0,1
34,0,34.0,2,70.0,1,0,1,70.0,0,0,0,0,0.0,1,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,1
4,0,16.0,2,94.3,1,1,0,94.3,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,1,0.0,1,1.0,1
72,1,72.0,0,0.0,0,0,1,20.7,0,1,0,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
2,0,8.0,1,0.0,0,1,0,70.3,1,0,0,0,0.0,0,0.0,4.0,0,1.0,0,0,1.0,0,0.0,0,1.0,0
7,0,28.0,2,95.35,1,0,0,95.35,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,0,1.0,0,1.0,1
27,0,54.0,2,75.5,1,0,1,75.5,1,0,0,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
4,0,4.0,2,69.55,1,1,0,69.55,0,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
37,1,37.0,0,0.0,0,0,1,19.85,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
21,0,21.0,0,0.0,0,0,0,20.0,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
53,0,212.0,2,95.85,1,0,1,95.85,0,0,1,1,0.0,1,0.0,4.0,1,0.0,0,1,1.0,1,0.0,1,1.0,0
18,0,72.0,2,90.1,1,0,0,90.1,1,0,0,0,0.0,1,0.0,4.0,0,1.0,0,0,0.0,0,0.0,1,1.0,1
2,0,2.0,2,68.95,1,1,0,68.95,1,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
32,0,160.0,2,99.55,1,0,1,99.55,0,0,0,1,1.0,1,0.0,5.0,1,0.0,1,1,1.0,0,0.0,1,1.0,1
23,0,23.0,0,0.0,0,0,0,20.75,1,1,1,1,0.0,1,0.0,1.0,0,0.0,0,0,0.0,1,0.0,0,0.0,0
3,0,6.0,1,0.0,0,1,0,50.15,0,0,0,0,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
71,1,355.0,1,0.0,0,0,1,58.65,0,0,0,1,1.0,0,1.0,5.0,0,1.0,1,0,1.0,0,0.0,0,1.0,0
9,0,36.0,2,95.9,1,0,0,95.9,0,0,0,0,0.0,1,0.0,4.0,0,1.0,0,0,1.0,0,0.0,0,1.0,0
1,0,2.0,1,0.0,0,1,0,49.5,1,0,0,0,0.0,0,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
18,0,54.0,1,0.0,0,0,0,57.45,1,0,0,1,0.0,0,0.0,3.0,0,0.0,1,0,0.0,0,1.0,0,1.0,1
12,0,24.0,1,0.0,0,0,0,53.65,0,0,1,1,0.0,0,0.0,2.0,1,0.0,1,1,0.0,0,0.0,0,1.0,1
71,1,497.0,1,0.0,0,0,1,80.1,0,0,0,1,1.0,1,1.0,7.0,0,1.0,0,0,0.0,0,1.0,1,1.0,0
64,0,128.0,0,0.0,0,0,1,24.4,0,1,1,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
4,0,8.0,1,0.0,0,1,0,40.05,1,0,0,0,0.0,1,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,1.0,0
23,0,23.0,0,0.0,0,0,0,19.5,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
39,0,78.0,1,0.0,0,0,1,51.05,0,0,0,1,1.0,0,0.0,2.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
28,0,84.0,1,0.0,0,0,1,54.35,0,0,1,1,1.0,0,0.0,3.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
5,0,15.0,2,84.7,1,1,0,84.7,1,0,0,0,0.0,1,1.0,3.0,0,0.0,0,0,1.0,1,0.0,0,0.0,0
45,0,135.0,2,86.1,1,0,1,86.1,1,0,0,1,0.0,1,0.0,3.0,0,0.0,0,0,0.0,1,1.0,0,1.0,0
37,0,37.0,2,70.35,1,0,1,70.35,0,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
60,1,420.0,2,110.0,1,0,1,110.0,0,0,0,1,1.0,1,1.0,7.0,0,1.0,0,0,1.0,1,1.0,0,1.0,0
8,0,40.0,2,100.6,1,0,0,100.6,1,0,0,0,0.0,1,0.0,5.0,0,0.0,0,0,1.0,1,1.0,1,1.0,1
47,0,235.0,2,94.9,1,0,1,94.9,0,0,1,0,1.0,0,0.0,5.0,1,0.0,0,1,1.0,0,1.0,1,0.0,0
26,0,78.0,2,83.75,1,0,1,83.75,1,0,0,1,0.0,1,0.0,3.0,0,0.0,1,0,1.0,0,0.0,1,0.0,1
3,0,12.0,2,88.3,1,1,0,88.3,0,0,0,1,1.0,1,0.0,4.0,0,1.0,1,0,1.0,1,0.0,0,0.0,1
50,0,50.0,2,69.75,1,0,1,69.75,0,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
27,0,135.0,1,0.0,0,0,1,71.6,0,0,0,1,0.0,0,0.0,5.0,0,1.0,1,0,1.0,0,0.0,1,1.0,0
8,0,32.0,2,92.1,1,0,0,92.1,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,1,1.0,0,1.0,1
62,1,124.0,0,0.0,0,0,1,23.65,0,1,0,1,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
71,1,426.0,1,0.0,0,0,1,81.85,0,0,0,1,1.0,0,0.0,6.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
66,1,132.0,0,0.0,0,0,1,25.1,0,1,0,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
68,1,544.0,2,114.7,1,0,1,114.7,0,0,0,1,1.0,1,1.0,8.0,0,1.0,1,0,1.0,0,1.0,1,1.0,0
13,0,39.0,1,0.0,0,0,0,49.15,1,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0,1.0,0,1.0,0,1.0,0
56,0,112.0,2,80.9,1,0,1,80.9,1,0,1,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,0
38,0,114.0,2,79.45,1,0,1,79.45,1,0,0,1,1.0,1,1.0,3.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
14,0,42.0,2,90.45,1,0,0,90.45,0,0,0,0,0.0,0,0.0,3.0,1,0.0,0,1,1.0,1,0.0,0,1.0,1
16,0,16.0,0,0.0,0,0,0,19.3,0,1,1,0,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
14,0,14.0,2,70.2,1,0,0,70.2,1,0,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
32,0,32.0,2,69.75,1,0,1,69.75,0,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1
8,0,24.0,1,0.0,0,0,0,54.25,0,0,1,0,1.0,0,0.0,3.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
43,0,215.0,2,99.3,1,0,1,99.3,0,0,0,1,0.0,1,0.0,5.0,0,0.0,1,0,1.0,0,1.0,1,1.0,0
52,0,312.0,1,0.0,0,0,1,74.0,0,0,1,0,1.0,0,0.0,6.0,1,1.0,0,1,1.0,0,1.0,1,0.0,0
3,0,6.0,1,0.0,0,1,0,50.25,0,0,0,0,0.0,1,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
29,0,29.0,0,0.0,0,0,1,19.8,0,1,1,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,1.0,0,0.0,0,1,0,19.65,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
12,0,36.0,1,0.0,0,0,0,43.65,1,0,0,0,0.0,1,0.0,3.0,0,1.0,0,0,0.0,1,1.0,0,1.0,1
16,0,16.0,1,0.0,0,0,0,35.5,0,0,0,1,0.0,1,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,1.0,0
40,0,240.0,1,0.0,0,0,1,80.75,0,0,1,0,0.0,1,0.0,6.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
5,0,10.0,1,0.0,0,1,0,39.5,1,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,1.0,0,1.0,1
40,0,160.0,2,97.1,1,0,1,97.1,0,0,0,1,0.0,1,0.0,4.0,0,0.0,0,0,1.0,0,0.0,1,1.0,1
36,0,36.0,0,0.0,0,0,1,19.55,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
5,0,10.0,2,80.0,1,1,0,80.0,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,1
10,0,30.0,2,84.7,1,0,0,84.7,0,0,0,0,1.0,1,0.0,3.0,0,0.0,0,0,1.0,0,0.0,0,0.0,1
2,0,6.0,2,89.55,1,1,0,89.55,0,0,0,1,0.0,1,0.0,3.0,0,0.0,1,0,1.0,0,0.0,0,1.0,1
23,0,92.0,2,90.6,1,0,0,90.6,1,0,0,0,0.0,1,0.0,4.0,0,1.0,0,0,1.0,0,0.0,1,0.0,1
26,0,26.0,0,0.0,0,0,1,20.05,0,1,1,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
72,1,504.0,2,112.4,1,0,1,112.4,1,0,0,1,1.0,1,1.0,7.0,0,0.0,0,0,1.0,1,1.0,1,1.0,0
34,0,68.0,1,0.0,0,0,1,50.2,0,0,0,1,0.0,0,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
10,0,40.0,1,0.0,0,0,0,62.25,0,0,0,0,1.0,0,0.0,4.0,0,1.0,0,0,1.0,0,0.0,0,0.0,0
14,0,42.0,1,0.0,0,0,0,55.7,0,0,1,0,1.0,0,0.0,3.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
23,0,92.0,2,90.05,1,0,0,90.05,0,0,0,0,1.0,1,0.0,4.0,0,0.0,0,0,1.0,0,0.0,1,0.0,1
47,1,47.0,0,0.0,0,0,1,19.65,0,1,0,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
24,0,96.0,2,89.25,1,0,0,89.25,1,0,0,1,1.0,1,0.0,4.0,0,1.0,0,0,0.0,0,0.0,0,1.0,0
49,0,245.0,2,99.05,1,0,1,99.05,0,0,0,1,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,0.0,1,1.0,1
20,0,60.0,1,0.0,0,0,0,54.0,0,0,1,0,1.0,0,0.0,3.0,0,1.0,0,0,0.0,1,0.0,0,0.0,0
2,0,2.0,2,69.75,1,1,0,69.75,0,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
2,0,4.0,1,0.0,0,1,0,49.05,0,0,0,0,0.0,1,1.0,2.0,1,0.0,0,1,0.0,0,0.0,0,0.0,1
22,1,88.0,1,0.0,0,0,0,56.75,0,0,0,0,0.0,0,0.0,4.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
7,0,35.0,2,98.05,1,0,0,98.05,0,0,0,0,0.0,1,0.0,5.0,0,0.0,0,0,1.0,0,1.0,1,1.0,1
1,0,1.0,0,0.0,0,1,0,21.1,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
59,0,295.0,2,96.65,1,0,1,96.65,0,0,0,1,0.0,1,1.0,5.0,0,1.0,1,0,0.0,0,0.0,1,1.0,0
58,0,116.0,0,0.0,0,0,1,24.5,0,1,1,1,0.0,1,0.0,2.0,1,0.0,1,1,0.0,0,0.0,1,0.0,0
41,0,328.0,2,114.5,1,0,1,114.5,0,0,0,0,1.0,1,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,1
59,1,177.0,2,79.2,1,0,1,79.2,0,0,0,0,0.0,1,1.0,3.0,1,0.0,0,1,0.0,1,0.0,1,0.0,0
3,0,3.0,2,69.55,1,1,0,69.55,1,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
32,1,32.0,0,0.0,0,0,1,20.05,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
46,0,230.0,2,98.85,1,0,1,98.85,1,0,0,1,0.0,1,0.0,5.0,0,0.0,0,0,1.0,1,1.0,1,1.0,0
0,1,0.0,0,0.0,0,1,0,25.75,0,1,0,1,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
2,0,4.0,2,80.95,1,1,0,80.95,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,1
52,0,52.0,0,0.0,0,0,1,19.6,0,1,1,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
13,0,26.0,2,74.3,1,0,0,74.3,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,1.0,0,0.0,1
11,0,33.0,2,89.7,1,0,0,89.7,0,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0,1.0,1,0.0,0,1.0,1
32,0,128.0,2,87.65,1,0,1,87.65,0,0,0,0,1.0,0,0.0,4.0,0,1.0,0,0,0.0,0,0.0,1,0.0,0
17,0,85.0,2,100.45,1,0,0,100.45,0,0,0,1,0.0,1,0.0,5.0,1,0.0,0,1,1.0,1,1.0,1,1.0,1
16,0,32.0,2,74.75,1,0,0,74.75,0,0,0,0,0.0,1,0.0,2.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
51,0,357.0,2,107.45,1,0,1,107.45,0,0,1,0,1.0,0,1.0,7.0,0,0.0,0,0,1.0,0,1.0,1,1.0,0
29,0,145.0,1,0.0,0,0,1,75.35,0,0,1,0,0.0,1,0.0,5.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
70,1,350.0,1,0.0,0,0,1,64.95,0,0,0,1,1.0,0,1.0,5.0,1,1.0,0,1,0.0,0,1.0,0,0.0,0
71,1,426.0,2,100.45,1,0,1,100.45,1,0,0,1,1.0,0,0.0,6.0,0,1.0,1,0,0.0,0,1.0,1,1.0,0
41,0,205.0,1,0.0,0,0,1,68.5,0,0,1,1,0.0,0,1.0,5.0,0,0.0,1,0,1.0,0,1.0,1,0.0,0
1,0,2.0,2,80.55,1,1,0,80.55,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,1.0,0,0.0,0,0.0,0
7,0,42.0,1,0.0,0,0,0,81.25,0,0,0,1,1.0,0,0.0,6.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
25,0,75.0,2,90.4,1,0,1,90.4,1,0,1,1,0.0,1,0.0,3.0,0,0.0,1,0,1.0,0,0.0,0,1.0,1
67,0,335.0,2,89.55,1,0,1,89.55,1,0,1,1,1.0,0,1.0,5.0,0,1.0,1,0,0.0,0,0.0,1,0.0,0
5,0,15.0,1,0.0,0,1,0,55.7,0,0,0,1,0.0,1,0.0,3.0,0,1.0,1,0,0.0,0,0.0,1,0.0,0
15,0,30.0,0,0.0,0,0,0,24.8,1,1,0,0,0.0,1,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
20,0,20.0,0,0.0,0,0,0,20.0,1,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
3,0,9.0,1,0.0,0,1,0,56.15,0,0,0,1,0.0,1,1.0,3.0,0,0.0,1,0,0.0,0,1.0,0,0.0,1
54,0,324.0,2,105.2,1,0,1,105.2,1,0,1,1,0.0,1,1.0,6.0,0,1.0,1,0,1.0,0,0.0,1,1.0,0
42,0,42.0,0,0.0,0,0,1,19.55,0,1,1,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
9,0,18.0,2,79.75,1,0,0,79.75,1,0,0,1,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,0
63,1,315.0,2,97.45,1,0,1,97.45,0,0,0,0,0.0,0,1.0,5.0,0,0.0,0,0,1.0,0,0.0,1,1.0,0
69,1,138.0,0,0.0,0,0,1,24.25,0,1,0,1,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
69,1,138.0,0,0.0,0,0,1,24.6,0,1,0,0,0.0,0,0.0,2.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
40,0,80.0,1,0.0,0,0,1,50.15,0,0,0,1,0.0,1,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
60,1,180.0,1,0.0,0,0,1,39.6,0,0,0,0,1.0,0,1.0,3.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0
4,0,20.0,2,94.4,1,1,0,94.4,0,0,0,0,1.0,1,0.0,5.0,0,1.0,0,0,0.0,0,1.0,0,1.0,1
71,1,568.0,1,0.0,0,0,1,89.85,0,0,0,0,1.0,0,1.0,8.0,0,1.0,0,0,1.0,1,1.0,1,1.0,0
37,0,111.0,2,78.95,1,0,1,78.95,0,0,0,1,0.0,1,0.0,3.0,1,0.0,0,1,0.0,0,1.0,1,0.0,1
32,0,160.0,2,98.85,1,0,1,98.85,0,0,0,1,0.0,1,1.0,5.0,1,0.0,0,1,1.0,0,0.0,1,1.0,0
39,1,117.0,1,0.0,0,0,1,53.85,0,0,0,0,0.0,1,0.0,3.0,1,1.0,0,1,0.0,0,0.0,1,0.0,0
38,0,76.0,0,0.0,0,0,1,24.25,1,1,1,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
52,1,208.0,2,89.45,1,0,1,89.45,0,0,0,0,0.0,1,0.0,4.0,1,0.0,0,1,0.0,0,1.0,1,1.0,0
48,0,288.0,2,105.25,1,0,1,105.25,0,0,0,1,1.0,1,1.0,6.0,1,0.0,1,1,1.0,0,0.0,1,1.0,0
70,1,350.0,1,0.0,0,0,1,59.5,0,0,0,1,1.0,0,0.0,5.0,0,1.0,1,0,1.0,0,1.0,0,1.0,0
20,0,20.0,2,70.55,1,0,0,70.55,0,0,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
50,0,350.0,1,0.0,0,0,1,82.5,0,0,1,0,1.0,1,0.0,7.0,1,1.0,0,1,1.0,0,1.0,1,1.0,0
19,0,38.0,1,0.0,0,0,0,44.85,0,0,1,0,0.0,1,0.0,2.0,1,0.0,0,1,1.0,0,0.0,0,1.0,1
25,0,100.0,1,0.0,0,0,1,61.6,0,0,1,1,1.0,1,1.0,4.0,0,0.0,1,0,0.0,0,1.0,0,0.0,0
12,0,24.0,1,0.0,0,0,0,49.05,0,0,0,0,0.0,1,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
39,0,234.0,2,105.65,1,0,1,105.65,1,0,0,1,0.0,1,1.0,6.0,0,0.0,0,0,1.0,1,1.0,1,1.0,1
7,0,14.0,2,74.65,1,0,0,74.65,0,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,1.0,0,0.0,1
23,0,115.0,1,0.0,0,0,0,66.25,0,0,1,1,1.0,1,1.0,5.0,0,1.0,1,0,0.0,0,1.0,0,0.0,0
27,0,27.0,0,0.0,0,0,1,19.4,1,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
47,0,141.0,2,86.05,1,0,1,86.05,0,0,0,0,0.0,1,0.0,3.0,1,0.0,0,1,1.0,1,0.0,1,0.0,0
26,1,26.0,0,0.0,0,0,1,19.15,0,1,0,1,0.0,1,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
14,0,56.0,1,0.0,0,0,0,64.7,0,0,0,1,1.0,1,0.0,4.0,0,0.0,0,0,1.0,0,0.0,1,0.0,1
11,0,66.0,2,104.05,1,0,0,104.05,0,0,0,1,0.0,1,0.0,6.0,0,1.0,0,0,1.0,1,1.0,1,1.0,1
2,0,2.0,0,0.0,0,1,0,19.25,0,1,0,0,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
26,0,78.0,2,81.95,1,0,1,81.95,1,0,0,1,1.0,0,1.0,3.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
72,1,576.0,2,114.65,1,0,1,114.65,0,0,0,1,1.0,1,1.0,8.0,0,1.0,0,0,1.0,1,1.0,1,1.0,0
63,1,63.0,0,0.0,0,0,1,20.0,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
71,1,71.0,0,0.0,0,0,1,19.8,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
11,0,44.0,1,0.0,0,0,0,65.15,0,0,0,1,1.0,1,0.0,4.0,0,0.0,1,0,1.0,0,0.0,1,0.0,0
14,0,14.0,0,0.0,0,0,0,19.65,0,1,1,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,1,0.0,0,0.0,0
13,1,104.0,1,0.0,0,0,0,88.95,0,0,0,0,1.0,0,1.0,8.0,1,1.0,1,1,1.0,0,1.0,1,1.0,0
6,0,6.0,0,0.0,0,0,0,20.2,0,1,0,0,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
11,0,22.0,2,75.2,1,0,0,75.2,0,0,0,1,0.0,1,0.0,2.0,1,0.0,1,1,0.0,1,0.0,1,0.0,0
18,0,54.0,1,0.0,0,0,0,56.8,0,0,0,1,0.0,0,1.0,3.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
1,0,1.0,1,0.0,0,1,0,35.55,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,1.0,1
32,0,64.0,2,75.5,1,0,1,75.5,0,0,0,1,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
29,0,58.0,1,0.0,0,0,1,35.6,0,0,1,0,1.0,0,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
3,0,9.0,1,0.0,0,1,0,60.25,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,1.0,0,0.0,1,0.0,0
2,0,8.0,2,95.15,1,1,0,95.15,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,0,0.0,1,1.0,1
13,0,52.0,2,96.65,1,0,0,96.65,0,0,0,1,0.0,1,0.0,4.0,0,0.0,1,0,1.0,0,1.0,0,1.0,1
41,0,82.0,1,0.0,0,0,1,40.35,1,0,0,0,0.0,1,1.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,0
1,0,1.0,0,0.0,0,1,0,18.85,1,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
7,0,14.0,1,0.0,0,0,0,54.85,0,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,1.0,0,0.0,0,0.0,0
52,0,208.0,1,0.0,0,0,1,64.3,0,0,1,1,1.0,1,0.0,4.0,0,0.0,0,0,1.0,0,1.0,0,0.0,0
45,1,90.0,0,0.0,0,0,1,24.65,0,1,0,1,0.0,1,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
70,1,420.0,1,0.0,0,0,1,76.1,0,0,0,1,0.0,0,1.0,6.0,1,1.0,0,1,1.0,0,1.0,1,0.0,0
53,1,53.0,0,0.0,0,0,1,18.7,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
62,0,310.0,2,97.95,1,0,1,97.95,0,0,1,1,0.0,1,1.0,5.0,1,0.0,0,1,1.0,1,1.0,1,0.0,0
60,0,300.0,2,94.1,1,0,1,94.1,0,0,0,1,1.0,1,1.0,5.0,1,0.0,0,1,0.0,0,0.0,1,1.0,0
3,0,6.0,2,80.4,1,1,0,80.4,1,0,0,1,0.0,1,0.0,2.0,0,0.0,0,0,1.0,1,0.0,0,0.0,1
23,0,92.0,2,95.1,1,0,0,95.1,1,0,0,1,1.0,1,0.0,4.0,0,0.0,0,0,1.0,1,0.0,0,1.0,0
1,0,1.0,1,0.0,0,1,0,31.35,0,0,0,0,0.0,1,1.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1
67,0,335.0,1,0.0,0,0,1,72.35,0,0,1,0,1.0,1,0.0,5.0,0,1.0,0,0,0.0,0,1.0,0,1.0,0
12,0,48.0,2,89.75,1,0,0,89.75,0,0,0,0,0.0,1,1.0,4.0,0,0.0,0,0,1.0,0,0.0,1,0.0,1
